College Code,College Name,Category Name,University,District,Zone,Group,branch,Total No of students,1st year,2nd year,3rd year,4th year,Disciplines
7203,Akshaya college of engineering and technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Mechatronics Engineering,98,30,20,17,31,MECH
7203,Akshaya college of engineering and technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electrical and Electronics Engineering,6,0,0,0,6,EEE
7203,Akshaya college of engineering and technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Mechanical Engineering,71,10,12,22,27,MECH
7203,Akshaya college of engineering and technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Computer Science and Engineering,222,63,71,45,43,CS
7203,Akshaya college of engineering and technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Artificial Intelligence and Data Science,30,30,0,0,0,CS
7204,CMS College of Engineeering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Civil Engineering,66,1,7,28,30,CIVIL
7204,CMS College of Engineeering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electrical and Electronics Engineering,50,1,1,28,20,EEE
7204,CMS College of Engineeering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Computer Science and Business Systems,2,2,0,0,0,CS
7204,CMS College of Engineeering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electronics and Communication Engineering,82,34,8,29,11,ECE
7204,CMS College of Engineeering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Computer Science and Engineering,205,57,53,57,38,CS
7204,CMS College of Engineeering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Mechanical Engineering,98,16,11,31,40,MECH
7204,CMS College of Engineeering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Artificial Intelligence and Data Science,50,50,0,0,0,CS
7204,CMS College of Engineeering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Computer Science and Business System,16,16,0,0,0,CS
7205,EASA College of Engg and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Artificial Intelligence and Data Science,118,46,52,20,0,CS
7205,EASA College of Engg and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Petroleum Engineering,39,0,12,16,11,OTHER
7205,EASA College of Engg and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Information Technology,100,61,25,8,6,IT
7205,EASA College of Engg and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Computer Science and Engineering,156,59,55,24,18,CS
7205,EASA College of Engg and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Agriculture Engineering,87,52,35,0,0,OTHER
7205,EASA College of Engg and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Computer Science and Engineering (CyberSecurity),43,43,0,0,0,CS
7205,EASA College of Engg and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Civil Engineering,5,0,0,0,5,CIVIL
7205,EASA College of Engg and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Agriculture Engineering,28,0,0,28,0,OTHER
7205,EASA College of Engg and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electrical and Electronics Engineering,2,0,0,0,2,EEE
7205,EASA College of Engg and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electronics and Communication Engineering,90,53,26,4,7,ECE
7205,EASA College of Engg and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Mechanical Engineering,74,18,18,19,19,MECH
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Mechatronics Engineering,409,119,94,120,76,MECH
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Automobile Engineering,205,38,65,64,38,MECH
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Food Technology,228,61,44,65,58,OTHER
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Biomedical Engineering,223,63,48,53,59,OTHER
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Mechanical Engineering,546,99,112,185,150,MECH
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Agriculture Engineering,54,54,0,0,0,OTHER
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electronics and Communication Engineering,565,126,136,162,141,ECE
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Artificial Intelligence and Machine Learning,191,63,63,65,0,CS
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electronics and instrumentation engineering,142,31,33,45,33,ECE
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electrical and Electronics Engineering,262,63,62,67,70,EEE
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Civil Engineering,262,58,70,65,69,CIVIL
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Aeronautical Engineering,281,63,63,79,76,OTHER
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Agriculture Engineering,180,0,61,65,54,OTHER
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Information Technology,493,119,134,133,107,IT
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Computer Science and Engineering,768,186,199,207,176,CS
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Chemical Engineering,243,58,65,63,57,OTHER
7209,JCT College of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Biotechnology and Biochemical Engineering,86,30,45,11,0,OTHER
7209,JCT College of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Computer Science and Engineering,343,104,123,63,53,CS
7209,JCT College of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electrical and Electronics Engineering,105,19,44,26,16,EEE
7209,JCT College of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Mechanical Engineering,115,22,31,32,30,MECH
7209,JCT College of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electronics and Communication Engineering,82,35,30,8,9,ECE
7209,JCT College of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Automobile Engineering,2,0,0,0,2,MECH
7209,JCT College of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Civil Engineering,65,14,17,20,14,CIVIL
7209,JCT College of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Artificial Intelligence and Data Science,138,77,61,0,0,CS
7209,JCT College of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Food Technology,202,59,50,48,45,OTHER
7209,JCT College of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Computer Science and Business System,129,48,59,22,0,CS
7209,JCT College of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Petrochemical Engineering,181,31,35,34,81,OTHER
7209,JCT College of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Petroleum Engineering,106,19,30,26,31,OTHER
7210,Nehru Institute of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Computer Science and Engineering,194,63,59,62,10,CS
7210,Nehru Institute of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Agriculture Engineering,41,39,2,0,0,OTHER
7210,Nehru Institute of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Aeronautical Engineering,159,60,44,31,24,OTHER
7210,Nehru Institute of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Information Technology,30,30,0,0,0,IT
7210,Nehru Institute of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Agriculture Engineering,105,0,37,50,18,OTHER
7210,Nehru Institute of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Civil Engineering,98,12,45,33,8,CIVIL
7210,Nehru Institute of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Food Technology,115,50,36,29,0,OTHER
7210,Nehru Institute of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,Others,1,1,0,0,0,OTHER
7211,"STUDY WORLD COLLEGE OF ENGINEERING, COIMBATORE",Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Mechanical Engineering,136,14,64,58,0,MECH
7211,"STUDY WORLD COLLEGE OF ENGINEERING, COIMBATORE",Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electrical and Electronics Engineering,60,14,34,12,0,EEE
7211,"STUDY WORLD COLLEGE OF ENGINEERING, COIMBATORE",Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electronics and Communication Engineering,99,29,62,8,0,ECE
7211,"STUDY WORLD COLLEGE OF ENGINEERING, COIMBATORE",Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Computer Science and Engineering,162,55,66,41,0,CS
7212,KARPAGAM INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Mechanical Engineering,198,52,61,61,24,MECH
7212,KARPAGAM INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Artificial Intelligence and Data Science,197,63,67,67,0,CS
7212,KARPAGAM INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electronics and Communication Engineering,404,124,125,96,59,ECE
7212,KARPAGAM INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electrical and Electronics Engineering,173,64,65,32,12,EEE
7212,KARPAGAM INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Computer Science and Engineering,251,63,67,68,53,CS
7212,KARPAGAM INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Information Technology,249,63,67,64,55,IT
7214,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Aeronautical Engineering,428,120,103,106,99,OTHER
7214,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Mechanical Engineering,232,45,87,69,31,MECH
7214,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Information Technology,60,60,0,0,0,IT
7214,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electronics and Communication Engineering,255,94,76,52,33,ECE
7214,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Mechatronics Engineering,151,60,33,33,25,MECH
7214,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Computer Science and Engineering,247,63,63,66,55,CS
7214,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Computer Science and Business System,163,63,62,38,0,CS
7214,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Artificial Intelligence and Data Science,193,63,66,64,0,CS
7214,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electrical and Electronics Engineering,137,62,42,24,9,EEE
7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Artificial Intelligence and Data Science,325,126,138,61,0,CS
7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Computer Science and Engineering,317,126,64,62,65,CS
7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,ELECTRONICS AND COMMUNICATION ENGINEERING (FULL TIME),6,0,6,0,0,ECE
7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,MECHANICAL ENGINEERING (FULL TIME),3,0,3,0,0,MECH
7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Agriculture Engineering,62,62,0,0,0,OTHER
7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Computer Science and Business System,32,0,0,32,0,CS
7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Civil Engineering,195,54,63,44,34,CIVIL
7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Agriculture Engineering,62,0,62,0,0,OTHER
7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Food Technology,236,61,62,62,51,OTHER
7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Biomedical Engineering,247,64,63,62,58,OTHER
7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,Others,23,0,23,0,0,OTHER
7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Computer Science and Engineering (CyberSecurity),63,63,0,0,0,CS
7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electronics and Communication Engineering,306,94,100,49,63,ECE
7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Mechanical Engineering,267,61,74,66,66,MECH
7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electrical and Electronics Engineering,221,63,60,46,52,EEE
7236,"Pollachi institute of engineering and technology, pollachi",Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electrical and Electronics Engineering,22,2,8,12,0,EEE
7236,"Pollachi institute of engineering and technology, pollachi",Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Computer Science and Engineering,189,48,63,43,35,CS
7236,"Pollachi institute of engineering and technology, pollachi",Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Mechanical Engineering,122,15,39,33,35,MECH
7236,"Pollachi institute of engineering and technology, pollachi",Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Civil Engineering,44,2,11,22,9,CIVIL
7236,"Pollachi institute of engineering and technology, pollachi",Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electronics and Communication Engineering,87,16,30,24,17,ECE
7237,V.S.B. COLLEGE OF ENGINEERING TECHNICAL CAMPUS,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Artificial Intelligence and Data Science,153,95,58,0,0,CS
7237,V.S.B. COLLEGE OF ENGINEERING TECHNICAL CAMPUS,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electrical and Electronics Engineering,120,28,36,32,24,EEE
7237,V.S.B. COLLEGE OF ENGINEERING TECHNICAL CAMPUS,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Civil Engineering,53,5,15,19,14,CIVIL
7237,V.S.B. COLLEGE OF ENGINEERING TECHNICAL CAMPUS,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Agriculture Engineering,65,27,38,0,0,OTHER
7237,V.S.B. COLLEGE OF ENGINEERING TECHNICAL CAMPUS,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Computer Science and Engineering,444,173,121,67,83,CS
7237,V.S.B. COLLEGE OF ENGINEERING TECHNICAL CAMPUS,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Information Technology,188,63,56,36,33,IT
7237,V.S.B. COLLEGE OF ENGINEERING TECHNICAL CAMPUS,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Mechanical Engineering,94,21,19,22,32,MECH
7237,V.S.B. COLLEGE OF ENGINEERING TECHNICAL CAMPUS,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electronics and Communication Engineering,181,63,56,31,31,ECE
7239,"Arjun College of Technology , Coimbatore ",Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Mechatronics Engineering,13,0,0,9,4,MECH
7239,"Arjun College of Technology , Coimbatore ",Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,Others,1,0,1,0,0,OTHER
7239,"Arjun College of Technology , Coimbatore ",Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Civil Engineering,29,1,7,11,10,CIVIL
7239,"Arjun College of Technology , Coimbatore ",Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Artificial Intelligence and Data Science,151,40,57,54,0,CS
7239,"Arjun College of Technology , Coimbatore ",Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Computer Science and Business System,64,9,55,0,0,CS
7239,"Arjun College of Technology , Coimbatore ",Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Computer Science and Engineering,174,54,57,54,9,CS
7239,"Arjun College of Technology , Coimbatore ",Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Mechanical Engineering,71,3,16,33,19,MECH
7239,"Arjun College of Technology , Coimbatore ",Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electronics and Communication Engineering,60,5,20,26,9,ECE
7240,"DHAANISH AHMED INSTITUTE OF TECHNOLOGY,COIMBATORE",Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Food Technology,126,25,31,38,32,OTHER
7240,"DHAANISH AHMED INSTITUTE OF TECHNOLOGY,COIMBATORE",Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electronics and Communication Engineering,18,0,0,5,13,ECE
7240,"DHAANISH AHMED INSTITUTE OF TECHNOLOGY,COIMBATORE",Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Mechanical Engineering,5,0,0,0,5,MECH
7240,"DHAANISH AHMED INSTITUTE OF TECHNOLOGY,COIMBATORE",Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Computer Science and Engineering,133,51,40,23,19,CS
7240,"DHAANISH AHMED INSTITUTE OF TECHNOLOGY,COIMBATORE",Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Robotics and Automation Engineering,68,36,19,13,0,MECH
7240,"DHAANISH AHMED INSTITUTE OF TECHNOLOGY,COIMBATORE",Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Artificial Intelligence and Data Science,98,51,47,0,0,CS
